wind_speed,wind_direction,surface_moisture,ignition_type_metadata,run_id,link
2.0,320,0.05,Ignite_Aerial.dat,45471def-2093-4c08-9b38-9307c311fc65,https://wifire-data.sdsc.edu/data/burnpro3d/d/45/47/run_45471def-2093-4c08-9b38-9307c311fc65/quicfire.zarr
2.0,320,0.05,Ignite_LongFireline_Outwards.dat,2abe7735-68a8-4b28-b553-527b405984d8,https://wifire-data.sdsc.edu/data/burnpro3d/d/2a/be/run_2abe7735-68a8-4b28-b553-527b405984d8/quicfire.zarr
2.0,320,0.05,Ignite_Strip_Southwards.dat,59b248b0-dff3-4abd-a5e8-46ad8bf23b04,https://wifire-data.sdsc.edu/data/burnpro3d/d/59/b2/run_59b248b0-dff3-4abd-a5e8-46ad8bf23b04/quicfire.zarr
2.0,320,0.05,Ignite_LongFireline_Inwards.dat,36cfd1ff-9c28-48f9-9343-b404438bbe82,https://wifire-data.sdsc.edu/data/burnpro3d/d/36/cf/run_36cfd1ff-9c28-48f9-9343-b404438bbe82/quicfire.zarr
2.0,320,0.05,Ignite_Strip_Northwards.dat,7bc7256b-2a00-4bb6-8962-c501ab277c94,https://wifire-data.sdsc.edu/data/burnpro3d/d/7b/c7/run_7bc7256b-2a00-4bb6-8962-c501ab277c94/quicfire.zarr
2.0,320,0.1,Ignite_Aerial.dat,80ab28c8-bc0c-4337-ad6c-9ecd43736943,https://wifire-data.sdsc.edu/data/burnpro3d/d/80/ab/run_80ab28c8-bc0c-4337-ad6c-9ecd43736943/quicfire.zarr
2.0,320,0.1,Ignite_LongFireline_Outwards.dat,5bfb0c86-2dd6-4653-8087-16874f4a5244,https://wifire-data.sdsc.edu/data/burnpro3d/d/5b/fb/run_5bfb0c86-2dd6-4653-8087-16874f4a5244/quicfire.zarr
2.0,320,0.1,Ignite_Strip_Southwards.dat,5952846e-0c7e-44c4-be38-458972a1196a,https://wifire-data.sdsc.edu/data/burnpro3d/d/59/52/run_5952846e-0c7e-44c4-be38-458972a1196a/quicfire.zarr
2.0,320,0.1,Ignite_LongFireline_Inwards.dat,a771658e-debb-4045-a55c-1017c3558550,https://wifire-data.sdsc.edu/data/burnpro3d/d/a7/71/run_a771658e-debb-4045-a55c-1017c3558550/quicfire.zarr
2.0,320,0.1,Ignite_Strip_Northwards.dat,6c717527-e9ee-4f80-adab-c87ad1ff1b37,https://wifire-data.sdsc.edu/data/burnpro3d/d/6c/71/run_6c717527-e9ee-4f80-adab-c87ad1ff1b37/quicfire.zarr
2.0,320,0.15,Ignite_Aerial.dat,de6f19f8-d5b4-47b1-8b80-bd26ab9f7d0b,https://wifire-data.sdsc.edu/data/burnpro3d/d/de/6f/run_de6f19f8-d5b4-47b1-8b80-bd26ab9f7d0b/quicfire.zarr
2.0,320,0.15,Ignite_LongFireline_Outwards.dat,b3ecd52e-54ec-476a-a586-59b4eed97b9b,https://wifire-data.sdsc.edu/data/burnpro3d/d/b3/ec/run_b3ecd52e-54ec-476a-a586-59b4eed97b9b/quicfire.zarr
2.0,320,0.15,Ignite_Strip_Southwards.dat,023b2b42-0845-413a-a046-b95dc5df723e,https://wifire-data.sdsc.edu/data/burnpro3d/d/02/3b/run_023b2b42-0845-413a-a046-b95dc5df723e/quicfire.zarr
2.0,320,0.15,Ignite_LongFireline_Inwards.dat,ba0aa582-1ba0-4377-bc04-43ee4c40eef9,https://wifire-data.sdsc.edu/data/burnpro3d/d/ba/0a/run_ba0aa582-1ba0-4377-bc04-43ee4c40eef9/quicfire.zarr
2.0,320,0.15,Ignite_Strip_Northwards.dat,26c00270-49a5-4c10-b6ea-a8a573a87520,https://wifire-data.sdsc.edu/data/burnpro3d/d/26/c0/run_26c00270-49a5-4c10-b6ea-a8a573a87520/quicfire.zarr
2.0,330,0.05,Ignite_Aerial.dat,70b95cf6-9c37-4ba5-857f-dfa204168983,https://wifire-data.sdsc.edu/data/burnpro3d/d/70/b9/run_70b95cf6-9c37-4ba5-857f-dfa204168983/quicfire.zarr
2.0,330,0.05,Ignite_LongFireline_Outwards.dat,51c72b21-28cf-4e10-bdf6-7728aaa79dc4,https://wifire-data.sdsc.edu/data/burnpro3d/d/51/c7/run_51c72b21-28cf-4e10-bdf6-7728aaa79dc4/quicfire.zarr
2.0,330,0.05,Ignite_Strip_Southwards.dat,12506bbe-dd23-4809-b6fb-2668a436fd17,https://wifire-data.sdsc.edu/data/burnpro3d/d/12/50/run_12506bbe-dd23-4809-b6fb-2668a436fd17/quicfire.zarr
2.0,330,0.05,Ignite_LongFireline_Inwards.dat,bd9fa819-aeef-4e1e-bc4b-db2498f82fc0,https://wifire-data.sdsc.edu/data/burnpro3d/d/bd/9f/run_bd9fa819-aeef-4e1e-bc4b-db2498f82fc0/quicfire.zarr
2.0,330,0.05,Ignite_Strip_Northwards.dat,8177f386-c978-403d-8ad4-17c68451b052,https://wifire-data.sdsc.edu/data/burnpro3d/d/81/77/run_8177f386-c978-403d-8ad4-17c68451b052/quicfire.zarr
2.0,330,0.1,Ignite_Aerial.dat,62fba724-30aa-43ef-b39f-2dfd3cb69c07,https://wifire-data.sdsc.edu/data/burnpro3d/d/62/fb/run_62fba724-30aa-43ef-b39f-2dfd3cb69c07/quicfire.zarr
2.0,330,0.1,Ignite_LongFireline_Outwards.dat,bbc00687-dbf5-47a2-92f9-6db474cf83f1,https://wifire-data.sdsc.edu/data/burnpro3d/d/bb/c0/run_bbc00687-dbf5-47a2-92f9-6db474cf83f1/quicfire.zarr
2.0,330,0.1,Ignite_Strip_Southwards.dat,57c28ec6-c35e-4773-8344-03f8451c1ce2,https://wifire-data.sdsc.edu/data/burnpro3d/d/57/c2/run_57c28ec6-c35e-4773-8344-03f8451c1ce2/quicfire.zarr
2.0,330,0.1,Ignite_LongFireline_Inwards.dat,268a6feb-ced1-4aa1-a62c-c3e140c24449,https://wifire-data.sdsc.edu/data/burnpro3d/d/26/8a/run_268a6feb-ced1-4aa1-a62c-c3e140c24449/quicfire.zarr
2.0,330,0.1,Ignite_Strip_Northwards.dat,5e9e763d-829e-40b9-85a0-b3b165bda71e,https://wifire-data.sdsc.edu/data/burnpro3d/d/5e/9e/run_5e9e763d-829e-40b9-85a0-b3b165bda71e/quicfire.zarr
2.0,330,0.15,Ignite_Aerial.dat,97250375-8a6b-4fa8-8a7e-845c2467a3a3,https://wifire-data.sdsc.edu/data/burnpro3d/d/97/25/run_97250375-8a6b-4fa8-8a7e-845c2467a3a3/quicfire.zarr
2.0,330,0.15,Ignite_LongFireline_Outwards.dat,cd28aa83-ad28-45be-ae57-fccb6297d2e3,https://wifire-data.sdsc.edu/data/burnpro3d/d/cd/28/run_cd28aa83-ad28-45be-ae57-fccb6297d2e3/quicfire.zarr
2.0,330,0.15,Ignite_Strip_Southwards.dat,125dbd27-7484-44c9-8154-3e7caa585c94,https://wifire-data.sdsc.edu/data/burnpro3d/d/12/5d/run_125dbd27-7484-44c9-8154-3e7caa585c94/quicfire.zarr
2.0,330,0.15,Ignite_LongFireline_Inwards.dat,48691064-b0d3-45d8-ac81-8a30cc596e54,https://wifire-data.sdsc.edu/data/burnpro3d/d/48/69/run_48691064-b0d3-45d8-ac81-8a30cc596e54/quicfire.zarr
2.0,330,0.15,Ignite_Strip_Northwards.dat,b5ab455d-a80e-40a0-a11d-9e41e73601ae,https://wifire-data.sdsc.edu/data/burnpro3d/d/b5/ab/run_b5ab455d-a80e-40a0-a11d-9e41e73601ae/quicfire.zarr
3.0,230,0.05,Ignite_Aerial.dat,dd9bfe67-408e-4307-83b4-b72154906f02,https://wifire-data.sdsc.edu/data/burnpro3d/d/dd/9b/run_dd9bfe67-408e-4307-83b4-b72154906f02/quicfire.zarr
3.0,230,0.05,Ignite_LongFireline_Outwards.dat,9a77b02e-6d29-451b-854a-f335318b383b,https://wifire-data.sdsc.edu/data/burnpro3d/d/9a/77/run_9a77b02e-6d29-451b-854a-f335318b383b/quicfire.zarr
3.0,230,0.05,Ignite_Strip_Southwards.dat,36f07200-217b-4185-9bbf-1423c724c41c,https://wifire-data.sdsc.edu/data/burnpro3d/d/36/f0/run_36f07200-217b-4185-9bbf-1423c724c41c/quicfire.zarr
3.0,230,0.05,Ignite_LongFireline_Inwards.dat,964084f5-1457-4d6e-a278-0f61bca3dfb2,https://wifire-data.sdsc.edu/data/burnpro3d/d/96/40/run_964084f5-1457-4d6e-a278-0f61bca3dfb2/quicfire.zarr
3.0,230,0.05,Ignite_Strip_Northwards.dat,b2d48cca-05a5-462e-9065-ebdce8d517e5,https://wifire-data.sdsc.edu/data/burnpro3d/d/b2/d4/run_b2d48cca-05a5-462e-9065-ebdce8d517e5/quicfire.zarr
3.0,230,0.1,Ignite_Aerial.dat,0c148679-8a23-4883-8b3f-ebe580821b7b,https://wifire-data.sdsc.edu/data/burnpro3d/d/0c/14/run_0c148679-8a23-4883-8b3f-ebe580821b7b/quicfire.zarr
3.0,230,0.1,Ignite_LongFireline_Outwards.dat,1c8517f2-e3a5-46e7-855b-9400f411a672,https://wifire-data.sdsc.edu/data/burnpro3d/d/1c/85/run_1c8517f2-e3a5-46e7-855b-9400f411a672/quicfire.zarr
3.0,230,0.1,Ignite_Strip_Southwards.dat,02b0c165-cdac-4794-bd3c-362c4f98dcb2,https://wifire-data.sdsc.edu/data/burnpro3d/d/02/b0/run_02b0c165-cdac-4794-bd3c-362c4f98dcb2/quicfire.zarr
3.0,230,0.1,Ignite_LongFireline_Inwards.dat,0dbbe2ba-4157-4d4f-8bb6-e297e5d5b6ba,https://wifire-data.sdsc.edu/data/burnpro3d/d/0d/bb/run_0dbbe2ba-4157-4d4f-8bb6-e297e5d5b6ba/quicfire.zarr
3.0,230,0.1,Ignite_Strip_Northwards.dat,1e84c9a5-6d4e-472c-931d-0b4c4ee1bb18,https://wifire-data.sdsc.edu/data/burnpro3d/d/1e/84/run_1e84c9a5-6d4e-472c-931d-0b4c4ee1bb18/quicfire.zarr
3.0,230,0.15,Ignite_Aerial.dat,1a36ed1c-3fe7-4cdd-ad78-fa4f5dcb8d3b,https://wifire-data.sdsc.edu/data/burnpro3d/d/1a/36/run_1a36ed1c-3fe7-4cdd-ad78-fa4f5dcb8d3b/quicfire.zarr
3.0,230,0.15,Ignite_LongFireline_Outwards.dat,2e3ebf09-1718-4534-a741-f5e06b8bebac,https://wifire-data.sdsc.edu/data/burnpro3d/d/2e/3e/run_2e3ebf09-1718-4534-a741-f5e06b8bebac/quicfire.zarr
3.0,230,0.15,Ignite_Strip_Southwards.dat,667380d2-7807-4faf-8deb-53af0c5a2167,https://wifire-data.sdsc.edu/data/burnpro3d/d/66/73/run_667380d2-7807-4faf-8deb-53af0c5a2167/quicfire.zarr
3.0,230,0.15,Ignite_LongFireline_Inwards.dat,fd733dd8-35b8-4691-a53b-b30e7279d08a,https://wifire-data.sdsc.edu/data/burnpro3d/d/fd/73/run_fd733dd8-35b8-4691-a53b-b30e7279d08a/quicfire.zarr
3.0,230,0.15,Ignite_Strip_Northwards.dat,f0df7f83-74bf-43d1-a5b6-19cb1b5a85ca,https://wifire-data.sdsc.edu/data/burnpro3d/d/f0/df/run_f0df7f83-74bf-43d1-a5b6-19cb1b5a85ca/quicfire.zarr
3.0,240,0.05,Ignite_Aerial.dat,d53ded34-1584-468f-b439-e4a5e74e0af4,https://wifire-data.sdsc.edu/data/burnpro3d/d/d5/3d/run_d53ded34-1584-468f-b439-e4a5e74e0af4/quicfire.zarr
3.0,240,0.05,Ignite_LongFireline_Outwards.dat,62d2f55c-5731-41cc-b0b6-a1c7d916c9a1,https://wifire-data.sdsc.edu/data/burnpro3d/d/62/d2/run_62d2f55c-5731-41cc-b0b6-a1c7d916c9a1/quicfire.zarr
3.0,240,0.05,Ignite_Strip_Southwards.dat,35524091-f803-469b-abe0-757abf65d9e3,https://wifire-data.sdsc.edu/data/burnpro3d/d/35/52/run_35524091-f803-469b-abe0-757abf65d9e3/quicfire.zarr
3.0,240,0.05,Ignite_LongFireline_Inwards.dat,9ab19664-4543-4b2c-99ca-eaa25bac8661,https://wifire-data.sdsc.edu/data/burnpro3d/d/9a/b1/run_9ab19664-4543-4b2c-99ca-eaa25bac8661/quicfire.zarr
3.0,240,0.05,Ignite_Strip_Northwards.dat,eb06f7c8-b6c4-4f86-8888-df8902193479,https://wifire-data.sdsc.edu/data/burnpro3d/d/eb/06/run_eb06f7c8-b6c4-4f86-8888-df8902193479/quicfire.zarr
3.0,240,0.1,Ignite_Aerial.dat,1c98ccd9-6f21-409a-a8a7-77c4553ffb05,https://wifire-data.sdsc.edu/data/burnpro3d/d/1c/98/run_1c98ccd9-6f21-409a-a8a7-77c4553ffb05/quicfire.zarr
3.0,240,0.1,Ignite_LongFireline_Outwards.dat,2f7aa8b2-e267-462d-a4f3-115102d5d44d,https://wifire-data.sdsc.edu/data/burnpro3d/d/2f/7a/run_2f7aa8b2-e267-462d-a4f3-115102d5d44d/quicfire.zarr
3.0,240,0.1,Ignite_Strip_Southwards.dat,07121cc2-8860-43db-b45e-c368764ecbc8,https://wifire-data.sdsc.edu/data/burnpro3d/d/07/12/run_07121cc2-8860-43db-b45e-c368764ecbc8/quicfire.zarr
3.0,240,0.1,Ignite_LongFireline_Inwards.dat,48eeb696-66c3-4441-ad0c-1e5b0ecfdee9,https://wifire-data.sdsc.edu/data/burnpro3d/d/48/ee/run_48eeb696-66c3-4441-ad0c-1e5b0ecfdee9/quicfire.zarr
3.0,240,0.1,Ignite_Strip_Northwards.dat,5f6320b1-f6e3-4518-9be0-5cb634206964,https://wifire-data.sdsc.edu/data/burnpro3d/d/5f/63/run_5f6320b1-f6e3-4518-9be0-5cb634206964/quicfire.zarr
3.0,240,0.15,Ignite_Aerial.dat,6c0c97f9-97d9-487d-9898-9a52438311cb,https://wifire-data.sdsc.edu/data/burnpro3d/d/6c/0c/run_6c0c97f9-97d9-487d-9898-9a52438311cb/quicfire.zarr
3.0,240,0.15,Ignite_LongFireline_Outwards.dat,31c2059f-badd-4e02-ae93-61d53e56470c,https://wifire-data.sdsc.edu/data/burnpro3d/d/31/c2/run_31c2059f-badd-4e02-ae93-61d53e56470c/quicfire.zarr
3.0,240,0.15,Ignite_Strip_Southwards.dat,7df35221-7929-458a-bf35-0af82dbb776f,https://wifire-data.sdsc.edu/data/burnpro3d/d/7d/f3/run_7df35221-7929-458a-bf35-0af82dbb776f/quicfire.zarr
3.0,240,0.15,Ignite_LongFireline_Inwards.dat,190a19fc-f721-47b6-92cc-23b7ccd67c2d,https://wifire-data.sdsc.edu/data/burnpro3d/d/19/0a/run_190a19fc-f721-47b6-92cc-23b7ccd67c2d/quicfire.zarr
3.0,240,0.15,Ignite_Strip_Northwards.dat,0d2786d8-7ee2-4a1f-8766-09237fae601b,https://wifire-data.sdsc.edu/data/burnpro3d/d/0d/27/run_0d2786d8-7ee2-4a1f-8766-09237fae601b/quicfire.zarr
3.0,250,0.05,Ignite_Aerial.dat,4021e3db-95d0-4739-a9ad-30d4fa95bd5e,https://wifire-data.sdsc.edu/data/burnpro3d/d/40/21/run_4021e3db-95d0-4739-a9ad-30d4fa95bd5e/quicfire.zarr
3.0,250,0.05,Ignite_LongFireline_Outwards.dat,ff04ee07-3423-463e-bd9d-755c7f6158eb,https://wifire-data.sdsc.edu/data/burnpro3d/d/ff/04/run_ff04ee07-3423-463e-bd9d-755c7f6158eb/quicfire.zarr
3.0,250,0.05,Ignite_Strip_Southwards.dat,8fd107c9-e1a9-46f2-9707-83362d861e3f,https://wifire-data.sdsc.edu/data/burnpro3d/d/8f/d1/run_8fd107c9-e1a9-46f2-9707-83362d861e3f/quicfire.zarr
3.0,250,0.05,Ignite_LongFireline_Inwards.dat,2df6fdf5-9277-408d-a332-36ec8d3424d7,https://wifire-data.sdsc.edu/data/burnpro3d/d/2d/f6/run_2df6fdf5-9277-408d-a332-36ec8d3424d7/quicfire.zarr
3.0,250,0.05,Ignite_Strip_Northwards.dat,a13980b8-f35c-490a-8bea-42fa66e22cf0,https://wifire-data.sdsc.edu/data/burnpro3d/d/a1/39/run_a13980b8-f35c-490a-8bea-42fa66e22cf0/quicfire.zarr
3.0,250,0.1,Ignite_Aerial.dat,e6b76550-c51e-48a8-ad39-8bd7de4b3fba,https://wifire-data.sdsc.edu/data/burnpro3d/d/e6/b7/run_e6b76550-c51e-48a8-ad39-8bd7de4b3fba/quicfire.zarr
3.0,250,0.1,Ignite_LongFireline_Outwards.dat,d33fd128-3b27-4405-a20f-7a6e22a75f17,https://wifire-data.sdsc.edu/data/burnpro3d/d/d3/3f/run_d33fd128-3b27-4405-a20f-7a6e22a75f17/quicfire.zarr
3.0,250,0.1,Ignite_Strip_Southwards.dat,efd5c7bd-8768-4f83-99b9-5c7df10c5769,https://wifire-data.sdsc.edu/data/burnpro3d/d/ef/d5/run_efd5c7bd-8768-4f83-99b9-5c7df10c5769/quicfire.zarr
3.0,250,0.1,Ignite_LongFireline_Inwards.dat,88403d4d-b4b1-4125-841c-efa5cb238db4,https://wifire-data.sdsc.edu/data/burnpro3d/d/88/40/run_88403d4d-b4b1-4125-841c-efa5cb238db4/quicfire.zarr
3.0,250,0.1,Ignite_Strip_Northwards.dat,61168796-3a1b-45a4-a568-d6dafab8e473,https://wifire-data.sdsc.edu/data/burnpro3d/d/61/16/run_61168796-3a1b-45a4-a568-d6dafab8e473/quicfire.zarr
3.0,250,0.15,Ignite_Aerial.dat,fd5cf796-1678-46e7-b529-84d97b85664b,https://wifire-data.sdsc.edu/data/burnpro3d/d/fd/5c/run_fd5cf796-1678-46e7-b529-84d97b85664b/quicfire.zarr
3.0,250,0.15,Ignite_LongFireline_Outwards.dat,4acab255-6c70-4ed8-9e78-32ad1cab55ef,https://wifire-data.sdsc.edu/data/burnpro3d/d/4a/ca/run_4acab255-6c70-4ed8-9e78-32ad1cab55ef/quicfire.zarr
3.0,250,0.15,Ignite_Strip_Southwards.dat,1a41239f-cc02-4234-aa35-2d7534317fc3,https://wifire-data.sdsc.edu/data/burnpro3d/d/1a/41/run_1a41239f-cc02-4234-aa35-2d7534317fc3/quicfire.zarr
3.0,250,0.15,Ignite_LongFireline_Inwards.dat,561b347d-9495-426e-a7f9-ea5613e0e8de,https://wifire-data.sdsc.edu/data/burnpro3d/d/56/1b/run_561b347d-9495-426e-a7f9-ea5613e0e8de/quicfire.zarr
3.0,250,0.15,Ignite_Strip_Northwards.dat,bea390e4-933b-4a97-8fe1-f4316b833a79,https://wifire-data.sdsc.edu/data/burnpro3d/d/be/a3/run_bea390e4-933b-4a97-8fe1-f4316b833a79/quicfire.zarr
3.0,260,0.05,Ignite_Aerial.dat,ffe33934-3bb2-4c64-9ac7-008f07822ce2,https://wifire-data.sdsc.edu/data/burnpro3d/d/ff/e3/run_ffe33934-3bb2-4c64-9ac7-008f07822ce2/quicfire.zarr
3.0,260,0.05,Ignite_LongFireline_Outwards.dat,3e8b7992-269c-445b-be7c-701705eed8a4,https://wifire-data.sdsc.edu/data/burnpro3d/d/3e/8b/run_3e8b7992-269c-445b-be7c-701705eed8a4/quicfire.zarr
3.0,260,0.05,Ignite_Strip_Southwards.dat,c4c31d61-e33b-4277-8b01-8398a25b6d4d,https://wifire-data.sdsc.edu/data/burnpro3d/d/c4/c3/run_c4c31d61-e33b-4277-8b01-8398a25b6d4d/quicfire.zarr
3.0,260,0.05,Ignite_LongFireline_Inwards.dat,0b6ea86d-0ba9-4cb7-9e9d-9f52d5aacbc0,https://wifire-data.sdsc.edu/data/burnpro3d/d/0b/6e/run_0b6ea86d-0ba9-4cb7-9e9d-9f52d5aacbc0/quicfire.zarr
3.0,260,0.05,Ignite_Strip_Northwards.dat,269dbe21-fe85-454d-a2ec-74921e9d004c,https://wifire-data.sdsc.edu/data/burnpro3d/d/26/9d/run_269dbe21-fe85-454d-a2ec-74921e9d004c/quicfire.zarr
3.0,260,0.1,Ignite_Aerial.dat,68cae937-e9b2-4d2d-8ecb-c25e9d7f2c79,https://wifire-data.sdsc.edu/data/burnpro3d/d/68/ca/run_68cae937-e9b2-4d2d-8ecb-c25e9d7f2c79/quicfire.zarr
3.0,260,0.1,Ignite_LongFireline_Outwards.dat,013d7dca-e7a8-485c-9314-8775c006c4d9,https://wifire-data.sdsc.edu/data/burnpro3d/d/01/3d/run_013d7dca-e7a8-485c-9314-8775c006c4d9/quicfire.zarr
3.0,260,0.1,Ignite_Strip_Southwards.dat,187e3cb5-64be-44d5-baf7-dff0023a5266,https://wifire-data.sdsc.edu/data/burnpro3d/d/18/7e/run_187e3cb5-64be-44d5-baf7-dff0023a5266/quicfire.zarr
3.0,260,0.1,Ignite_LongFireline_Inwards.dat,ca42aea1-e1dc-496e-ac18-ac40a7f8bce9,https://wifire-data.sdsc.edu/data/burnpro3d/d/ca/42/run_ca42aea1-e1dc-496e-ac18-ac40a7f8bce9/quicfire.zarr
3.0,260,0.1,Ignite_Strip_Northwards.dat,2f875e8b-275d-4e46-aa04-d41c41408955,https://wifire-data.sdsc.edu/data/burnpro3d/d/2f/87/run_2f875e8b-275d-4e46-aa04-d41c41408955/quicfire.zarr
3.0,260,0.15,Ignite_Aerial.dat,ec078f6b-2e38-40de-b73d-3dfc02bd6100,https://wifire-data.sdsc.edu/data/burnpro3d/d/ec/07/run_ec078f6b-2e38-40de-b73d-3dfc02bd6100/quicfire.zarr
3.0,260,0.15,Ignite_LongFireline_Outwards.dat,cf25539a-2864-47ad-aa6e-db4bc44b6192,https://wifire-data.sdsc.edu/data/burnpro3d/d/cf/25/run_cf25539a-2864-47ad-aa6e-db4bc44b6192/quicfire.zarr
3.0,260,0.15,Ignite_Strip_Southwards.dat,e4cd4178-4062-4788-a4b3-58aad482c8e4,https://wifire-data.sdsc.edu/data/burnpro3d/d/e4/cd/run_e4cd4178-4062-4788-a4b3-58aad482c8e4/quicfire.zarr
3.0,260,0.15,Ignite_LongFireline_Inwards.dat,359f970c-4ce5-4473-8f82-ff58a496216e,https://wifire-data.sdsc.edu/data/burnpro3d/d/35/9f/run_359f970c-4ce5-4473-8f82-ff58a496216e/quicfire.zarr
3.0,260,0.15,Ignite_Strip_Northwards.dat,b2102927-c20e-4ba0-9e75-bcba14ceb760,https://wifire-data.sdsc.edu/data/burnpro3d/d/b2/10/run_b2102927-c20e-4ba0-9e75-bcba14ceb760/quicfire.zarr
3.0,270,0.05,Ignite_Aerial.dat,b35ddfd6-572a-42d8-9e7c-eb44d49e38e6,https://wifire-data.sdsc.edu/data/burnpro3d/d/b3/5d/run_b35ddfd6-572a-42d8-9e7c-eb44d49e38e6/quicfire.zarr
3.0,270,0.05,Ignite_LongFireline_Outwards.dat,bc566212-ac48-4da8-bf74-8d9a4b1531a9,https://wifire-data.sdsc.edu/data/burnpro3d/d/bc/56/run_bc566212-ac48-4da8-bf74-8d9a4b1531a9/quicfire.zarr
3.0,270,0.05,Ignite_Strip_Southwards.dat,01e92d0b-5166-415d-bbbd-c6cc5c226337,https://wifire-data.sdsc.edu/data/burnpro3d/d/01/e9/run_01e92d0b-5166-415d-bbbd-c6cc5c226337/quicfire.zarr
3.0,270,0.05,Ignite_LongFireline_Inwards.dat,97093a0a-1491-4458-bb55-bf92698da7ff,https://wifire-data.sdsc.edu/data/burnpro3d/d/97/09/run_97093a0a-1491-4458-bb55-bf92698da7ff/quicfire.zarr
3.0,270,0.05,Ignite_Strip_Northwards.dat,5e83ab61-367d-43b1-80b4-ecc46c5cf307,https://wifire-data.sdsc.edu/data/burnpro3d/d/5e/83/run_5e83ab61-367d-43b1-80b4-ecc46c5cf307/quicfire.zarr
3.0,270,0.1,Ignite_Aerial.dat,94fef7ff-1baf-4a25-b7fb-5f2b144fdddb,https://wifire-data.sdsc.edu/data/burnpro3d/d/94/fe/run_94fef7ff-1baf-4a25-b7fb-5f2b144fdddb/quicfire.zarr
3.0,270,0.1,Ignite_LongFireline_Outwards.dat,c452a9c6-7492-47b6-9f70-c30768a64f32,https://wifire-data.sdsc.edu/data/burnpro3d/d/c4/52/run_c452a9c6-7492-47b6-9f70-c30768a64f32/quicfire.zarr
3.0,270,0.1,Ignite_Strip_Southwards.dat,1ca0bfce-ca99-4683-8e29-95311a5da6cc,https://wifire-data.sdsc.edu/data/burnpro3d/d/1c/a0/run_1ca0bfce-ca99-4683-8e29-95311a5da6cc/quicfire.zarr
3.0,270,0.1,Ignite_LongFireline_Inwards.dat,aafe8872-46f7-4461-a78f-678a38e835da,https://wifire-data.sdsc.edu/data/burnpro3d/d/aa/fe/run_aafe8872-46f7-4461-a78f-678a38e835da/quicfire.zarr
3.0,270,0.1,Ignite_Strip_Northwards.dat,70905e07-61c7-4db5-bc7b-c2622db52bb3,https://wifire-data.sdsc.edu/data/burnpro3d/d/70/90/run_70905e07-61c7-4db5-bc7b-c2622db52bb3/quicfire.zarr
3.0,270,0.15,Ignite_Aerial.dat,a50d1b57-2859-4b23-9161-e1d1201bed89,https://wifire-data.sdsc.edu/data/burnpro3d/d/a5/0d/run_a50d1b57-2859-4b23-9161-e1d1201bed89/quicfire.zarr
3.0,270,0.15,Ignite_LongFireline_Outwards.dat,159bf6bb-9a04-4c4d-b5ac-5aa815235da8,https://wifire-data.sdsc.edu/data/burnpro3d/d/15/9b/run_159bf6bb-9a04-4c4d-b5ac-5aa815235da8/quicfire.zarr
3.0,270,0.15,Ignite_Strip_Southwards.dat,166d229b-a87f-4d5a-b7d0-4a72be1366c6,https://wifire-data.sdsc.edu/data/burnpro3d/d/16/6d/run_166d229b-a87f-4d5a-b7d0-4a72be1366c6/quicfire.zarr
3.0,270,0.15,Ignite_LongFireline_Inwards.dat,3cd48074-ee15-4e31-8921-908e8366e211,https://wifire-data.sdsc.edu/data/burnpro3d/d/3c/d4/run_3cd48074-ee15-4e31-8921-908e8366e211/quicfire.zarr
3.0,270,0.15,Ignite_Strip_Northwards.dat,0863c97f-6930-4743-8731-b85060493ba3,https://wifire-data.sdsc.edu/data/burnpro3d/d/08/63/run_0863c97f-6930-4743-8731-b85060493ba3/quicfire.zarr
3.0,280,0.05,Ignite_Aerial.dat,33dff974-3461-44fb-adfd-e234a7b2a5e8,https://wifire-data.sdsc.edu/data/burnpro3d/d/33/df/run_33dff974-3461-44fb-adfd-e234a7b2a5e8/quicfire.zarr
3.0,280,0.05,Ignite_LongFireline_Outwards.dat,330db6be-0a09-483a-b075-82e263e7e1ca,https://wifire-data.sdsc.edu/data/burnpro3d/d/33/0d/run_330db6be-0a09-483a-b075-82e263e7e1ca/quicfire.zarr
3.0,280,0.05,Ignite_Strip_Southwards.dat,d4e89cf8-74f1-4731-876d-2a8631d659ce,https://wifire-data.sdsc.edu/data/burnpro3d/d/d4/e8/run_d4e89cf8-74f1-4731-876d-2a8631d659ce/quicfire.zarr
3.0,280,0.05,Ignite_LongFireline_Inwards.dat,fde561a9-e4c1-48ed-a8e5-35c17da4aaa4,https://wifire-data.sdsc.edu/data/burnpro3d/d/fd/e5/run_fde561a9-e4c1-48ed-a8e5-35c17da4aaa4/quicfire.zarr
3.0,280,0.05,Ignite_Strip_Northwards.dat,a902e29f-05e4-4d45-a35e-bc7378c20566,https://wifire-data.sdsc.edu/data/burnpro3d/d/a9/02/run_a902e29f-05e4-4d45-a35e-bc7378c20566/quicfire.zarr
3.0,280,0.1,Ignite_Aerial.dat,d5cee30c-66f5-4416-89de-1ef87a97c960,https://wifire-data.sdsc.edu/data/burnpro3d/d/d5/ce/run_d5cee30c-66f5-4416-89de-1ef87a97c960/quicfire.zarr
3.0,280,0.1,Ignite_LongFireline_Outwards.dat,02d8f7cd-9e49-4faf-9da3-9fec8f585ac2,https://wifire-data.sdsc.edu/data/burnpro3d/d/02/d8/run_02d8f7cd-9e49-4faf-9da3-9fec8f585ac2/quicfire.zarr
